Link,Cache-Control,Expires,Content-Encoding
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/things-you-must-know-as-a-teens-parent/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Things%20You%20Must%20Know%20as%20a%20Parent%20of%20a%20GenZ%20Teen&url=https://fampay.in/blog/things-you-must-know-as-a-teens-parent/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/impact-of-social-distancing-on-teen-mental-health/,max-age=604800,"Thu, 25 May 2023 22:52:17 GMT",gzip
https://wa.me/?text=Impact%20of%20Social%20Distancing%20on%20Teen%20Mental%20Health%20https://fampay.in/blog/impact-of-social-distancing-on-teen-mental-health/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/impact-of-social-distancing-on-teen-mental-health/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Impact%20of%20Social%20Distancing%20on%20Teen%20Mental%20Health&url=https://fampay.in/blog/impact-of-social-distancing-on-teen-mental-health/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/tag/parents/page/2/,max-age=604800,"Thu, 25 May 2023 22:52:21 GMT",gzip
https://famapp.in/blog/bridging-generation-gap-understanding-your-genz-teenager-better/,max-age=604800,"Thu, 25 May 2023 22:52:21 GMT",gzip
https://wa.me/?text=Bridging%20Generation%20Gap%3A%20Understanding%20Your%20GenZ%20Teenager%20Better%20https://fampay.in/blog/bridging-generation-gap-understanding-your-genz-teenager-better/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/bridging-generation-gap-understanding-your-genz-teenager-better/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Bridging%20Generation%20Gap%3A%20Understanding%20Your%20GenZ%20Teenager%20Better&url=https://fampay.in/blog/bridging-generation-gap-understanding-your-genz-teenager-better/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/tag/pr-news/,max-age=604800,"Thu, 25 May 2023 22:52:25 GMT",gzip
https://famapp.in/blog/fampay-amongst-linkedins-top-startups-list-2021/,max-age=604800,"Thu, 25 May 2023 22:52:25 GMT",gzip
https://wa.me/?text=FamPay%20amongst%20LinkedIn%E2%80%99s%20Top%20Startups%20List%202021%20https://fampay.in/blog/fampay-amongst-linkedins-top-startups-list-2021/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-amongst-linkedins-top-startups-list-2021/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=FamPay%20amongst%20LinkedIn%E2%80%99s%20Top%20Startups%20List%202021&url=https://fampay.in/blog/fampay-amongst-linkedins-top-startups-list-2021/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/fampay-partners-with-visa-to-launch-indias-first-doodle-card-for-genz/,max-age=604800,"Thu, 25 May 2023 22:52:29 GMT",gzip
https://wa.me/?text=FamPay%20partners%20with%20Visa%20to%20launch%20India%E2%80%99s%20first%20Doodle%20Card%20for%20GenZ%20https://fampay.in/blog/fampay-partners-with-visa-to-launch-indias-first-doodle-card-for-genz/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-partners-with-visa-to-launch-indias-first-doodle-card-for-genz/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=FamPay%20partners%20with%20Visa%20to%20launch%20India%E2%80%99s%20first%20Doodle%20Card%20for%20GenZ&url=https://fampay.in/blog/fampay-partners-with-visa-to-launch-indias-first-doodle-card-for-genz/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/tag/product/,max-age=604800,"Thu, 25 May 2023 22:52:32 GMT",gzip
https://famapp.in/blog/perks-of-using-the-famcard-me/,max-age=604800,"Thu, 25 May 2023 22:52:32 GMT",gzip
https://wa.me/?text=Perks%20of%20using%20the%20FamCard%20Me%20-%204X%20Rewards%2C%20Doodles%20and%20so%20much%20more!%20%F0%9F%92%96%20https://fampay.in/blog/perks-of-using-the-famcard-me/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/perks-of-using-the-famcard-me/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Perks%20of%20using%20the%20FamCard%20Me%20-%204X%20Rewards%2C%20Doodles%20and%20so%20much%20more!%20%F0%9F%92%96&url=https://fampay.in/blog/perks-of-using-the-famcard-me/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/guide-for-seeking-support-from-fampay-important-dos-and-donts/,max-age=604800,"Thu, 25 May 2023 22:52:35 GMT",gzip
https://wa.me/?text=Guide%20for%20seeking%20support%20from%20FamPay%3A%20Important%20Dos%20%E2%9C%85%20and%20Don'ts%20%E2%9B%94%20https://fampay.in/blog/guide-for-seeking-support-from-fampay-important-dos-and-donts/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/guide-for-seeking-support-from-fampay-important-dos-and-donts/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Guide%20for%20seeking%20support%20from%20FamPay%3A%20Important%20Dos%20%E2%9C%85%20and%20Don'ts%20%E2%9B%94&url=https://fampay.in/blog/guide-for-seeking-support-from-fampay-important-dos-and-donts/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/7-clever-saving-hacks-for-teenagers-this-will-save-you-a-fortune/,max-age=604800,"Thu, 25 May 2023 22:52:39 GMT",gzip
https://wa.me/?text=9%20Clever%20Saving%20Hacks%20for%20Teenagers%20-%20This%20will%20save%20you%20a%20fortune!%20%F0%9F%92%B8%20https://fampay.in/blog/7-clever-saving-hacks-for-teenagers-this-will-save-you-a-fortune/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/7-clever-saving-hacks-for-teenagers-this-will-save-you-a-fortune/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=9%20Clever%20Saving%20Hacks%20for%20Teenagers%20-%20This%20will%20save%20you%20a%20fortune!%20%F0%9F%92%B8&url=https://fampay.in/blog/7-clever-saving-hacks-for-teenagers-this-will-save-you-a-fortune/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://fampay.in/blog/baddie-on-a-budget-budgeting-tricks-for-teens/,max-age=604800,"Thu, 25 May 2023 22:52:42 GMT",gzip
https://famapp.in/blog/what-makes-fampay-secure/,max-age=604800,"Thu, 25 May 2023 22:52:42 GMT",gzip
https://wa.me/?text=What%20makes%20FamPay%20secure%3F%20%F0%9F%94%90%20https://fampay.in/blog/what-makes-fampay-secure/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/what-makes-fampay-secure/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=What%20makes%20FamPay%20secure%3F%20%F0%9F%94%90&url=https://fampay.in/blog/what-makes-fampay-secure/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/fampays-guide-to-digital-payments-for-teens-important-dos-and-donts/,max-age=604800,"Thu, 25 May 2023 22:52:45 GMT",gzip
https://wa.me/?text=FamPay%E2%80%99s%20guide%20to%20digital%20payments%20for%20teens%3A%20Important%20Dos%20%E2%9C%85%20and%20Don'ts%20%E2%9B%94%20https://fampay.in/blog/fampays-guide-to-digital-payments-for-teens-important-dos-and-donts/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampays-guide-to-digital-payments-for-teens-important-dos-and-donts/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=FamPay%E2%80%99s%20guide%20to%20digital%20payments%20for%20teens%3A%20Important%20Dos%20%E2%9C%85%20and%20Don'ts%20%E2%9B%94&url=https://fampay.in/blog/fampays-guide-to-digital-payments-for-teens-important-dos-and-donts/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/how-to-order-a-famcard-in-less-than-5-minutes/,max-age=604800,"Thu, 25 May 2023 22:52:49 GMT",gzip
https://wa.me/?text=How%20to%20order%20a%20FamCard%20in%20less%20than%205%20minutes%3F%20%F0%9F%92%B3%20https://fampay.in/blog/how-to-order-a-famcard-in-less-than-5-minutes/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-order-a-famcard-in-less-than-5-minutes/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=How%20to%20order%20a%20FamCard%20in%20less%20than%205%20minutes%3F%20%F0%9F%92%B3&url=https://fampay.in/blog/how-to-order-a-famcard-in-less-than-5-minutes/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://fampay.in/blog/one-stop-solution-for-all-your-kyc-concerns/,max-age=604800,"Thu, 25 May 2023 22:52:53 GMT",gzip
https://wa.me/?text=One-stop%20solution%20for%20all%20your%20KYC%20concerns%20https://fampay.in/blog/one-stop-solution-for-all-your-kyc-concerns/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/one-stop-solution-for-all-your-kyc-concerns/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=One-stop%20solution%20for%20all%20your%20KYC%20concerns&url=https://fampay.in/blog/one-stop-solution-for-all-your-kyc-concerns/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://fampay.in/blog/fampay-the-solution-to-your-cash-problems/,max-age=604800,"Thu, 25 May 2023 22:52:56 GMT",gzip
https://famapp.in/blog/tag/product/page/2/,max-age=604800,"Thu, 25 May 2023 22:52:56 GMT",gzip
https://famapp.in/blog/one-stop-solution-for-all-your-kyc-concerns/,max-age=604800,"Thu, 25 May 2023 22:52:57 GMT",gzip
https://famapp.in/blog/everything-you-need-to-know-about-our-numberless-card/,max-age=604800,"Thu, 25 May 2023 22:52:57 GMT",gzip
https://wa.me/?text=Everything%20you%20need%20to%20know%20about%20our%20Numberless%20Card!%20%F0%9F%92%B3%20https://fampay.in/blog/everything-you-need-to-know-about-our-numberless-card/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/everything-you-need-to-know-about-our-numberless-card/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Everything%20you%20need%20to%20know%20about%20our%20Numberless%20Card!%20%F0%9F%92%B3&url=https://fampay.in/blog/everything-you-need-to-know-about-our-numberless-card/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/famcard-your-first-prepaid-card/,max-age=604800,"Thu, 25 May 2023 22:53:00 GMT",gzip
https://wa.me/?text=FamCard%20-%20your%20first%20prepaid%20card!%20%F0%9F%92%B3%F0%9F%A4%A9%F0%9F%A5%B3%20https://fampay.in/blog/famcard-your-first-prepaid-card/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/famcard-your-first-prepaid-card/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=FamCard%20-%20your%20first%20prepaid%20card!%20%F0%9F%92%B3%F0%9F%A4%A9%F0%9F%A5%B3&url=https://fampay.in/blog/famcard-your-first-prepaid-card/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/savings-for-teens-its-never-too-early-to-start/,max-age=604800,"Thu, 25 May 2023 22:53:04 GMT",gzip
https://wa.me/?text=Savings%20for%20teens%20%F0%9F%92%B0%F0%9F%98%8E-%20Its%20never%20too%20early%20to%20start!%20https://fampay.in/blog/savings-for-teens-its-never-too-early-to-start/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/savings-for-teens-its-never-too-early-to-start/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=Savings%20for%20teens%20%F0%9F%92%B0%F0%9F%98%8E-%20Its%20never%20too%20early%20to%20start!&url=https://fampay.in/blog/savings-for-teens-its-never-too-early-to-start/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/fampay-the-solution-to-your-cash-problems/,max-age=604800,"Thu, 25 May 2023 22:53:07 GMT",gzip
https://wa.me/?text=FamPay-%20the%20solution%20to%20your%20cash%20problems!%20%F0%9F%98%8E%20https://fampay.in/blog/fampay-the-solution-to-your-cash-problems/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/fampay-the-solution-to-your-cash-problems/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=FamPay-%20the%20solution%20to%20your%20cash%20problems!%20%F0%9F%98%8E&url=https://fampay.in/blog/fampay-the-solution-to-your-cash-problems/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/tag/tech/,max-age=604800,"Thu, 25 May 2023 22:53:11 GMT",gzip
https://famapp.in/blog/how-a-pressing-problem-can-lead-to-technological-innovation/,max-age=604800,"Thu, 25 May 2023 22:53:11 GMT",gzip
https://wa.me/?text=How%20a%20Pressing%20Problem%20can%20lead%20to%20Technological%20Innovation%20https://fampay.in/blog/how-a-pressing-problem-can-lead-to-technological-innovation/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-a-pressing-problem-can-lead-to-technological-innovation/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=How%20a%20Pressing%20Problem%20can%20lead%20to%20Technological%20Innovation&url=https://fampay.in/blog/how-a-pressing-problem-can-lead-to-technological-innovation/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
http://friends.fampay.in/,,,gzip
http://friends.fampay.in/about,,,gzip
http://friends.fampay.in/blog,,,gzip
http://friends.fampay.in/careers,,,gzip
http://friends.fampay.in/partner,,,gzip
http://friends.fampay.in/faqs,,,gzip
http://friends.fampay.in/blog/,,,gzip
http://friends.fampay.in/press,,,gzip
http://friends.fampay.in/privacy,,,gzip
http://friends.fampay.in/terms,,,gzip
http://friends.fampay.in/contact,,,gzip
https://famapp.in/blog/how-i-blurred-age-barriers-with-technology/,max-age=604800,"Thu, 25 May 2023 22:53:29 GMT",gzip
https://wa.me/?text=How%20I%20Blurred%20Age%20Barriers%20with%20Technology%20https://fampay.in/blog/how-i-blurred-age-barriers-with-technology/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-i-blurred-age-barriers-with-technology/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://twitter.com/intent/tweet?text=How%20I%20Blurred%20Age%20Barriers%20with%20Technology&url=https://fampay.in/blog/how-i-blurred-age-barriers-with-technology/,"no-cache, no-store, must-revalidate, pre-check=0, post-check=0",,gzip
https://famapp.in/blog/how-to-clean-up-your-android-apps-dependencies-the-ultimate-guide-2/,max-age=604800,"Thu, 25 May 2023 22:53:33 GMT",gzip
https://famapp.in/blog/discover-fampays-engagement-service-missions-3/,max-age=604800,"Thu, 25 May 2023 22:53:34 GMT",gzip
https://famapp.in/blog/implementing-an-in-memory-queue/,max-age=604800,"Thu, 25 May 2023 22:53:34 GMT",gzip
https://famapp.in/blog/covid-19-vaccination-as-a-teen-a-guide/,max-age=604800,"Thu, 25 May 2023 22:53:34 GMT",gzip
https://famapp.in/blog/why-vaccination-a-guide-to-vaccination-for-teens-in-india/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/study-habits-that-are-simple-and-highly-effective/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/how-to-save-those-extra-bucks-while-shopping/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/teen-fashion-trends-that-we-love/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,max-age=604800,"Thu, 25 May 2023 22:53:35 GMT",gzip
https://famapp.in/blog/page/2/,max-age=604800,"Thu, 25 May 2023 22:53:36 GMT",gzip
https://famapp.in/blog/page/3/,max-age=604800,"Thu, 25 May 2023 22:53:36 GMT",gzip
https://famapp.in/blog/page/4/,max-age=604800,"Thu, 25 May 2023 22:53:36 GMT",gzip
https://famapp.in/blog/page/5/,max-age=604800,"Thu, 25 May 2023 22:53:36 GMT",gzip
https://famapp.in/careers,,,gzip
https://famapp.in/partner,,,gzip
https://famapp.in/faqs,"private, no-cache, no-store, max-age=0, must-revalidate",,gzip
https://famapp.in/blog/,max-age=604800,"Thu, 25 May 2023 22:53:37 GMT",gzip
https://famapp.in/press,,,gzip
https://famapp.in/privacy,,,gzip
https://famapp.in/terms,,,gzip
https://famapp.in/contact,,,gzip
https://www.instagram.com/fam.india/,"private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT",br
https://www.linkedin.com/company/famindia/,"no-cache, no-store","Thu, 01 Jan 1970 00:00:00 GMT",
